name,description,neighborhood_overview,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighborhood,neighborhood_group,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3393,3565,4,393,41,2,19,67,66,17.0,17.0,0,16,16,22.31989,114.17053,23,2,3,1.0,1.0,2.0,10,320.0,1,1125,0,30,60,90,365,76,0,0,87.0,9.0,9.0,9.0,9.0,10.0,9.0,11,0,11,0,1.08
3397,3308,0,393,41,2,19,67,66,17.0,17.0,0,16,16,22.3199,114.17053999999999,23,2,2,1.0,1.0,1.0,10,269.0,1,1125,0,30,60,90,365,83,0,0,87.0,9.0,9.0,9.0,9.0,10.0,9.0,11,0,11,0,1.17
2988,3781,0,393,41,2,19,67,66,17.0,17.0,0,16,16,22.319979999999997,114.17056000000001,23,2,4,1.0,1.0,3.0,8,399.0,1,1125,0,30,60,90,365,92,1,0,82.0,9.0,9.0,9.0,9.0,10.0,9.0,11,0,11,0,1.3
5291,3722,0,353,884,0,0,67,138,4.0,4.0,2,16,16,22.30496,114.17193,24,2,6,2.0,1.0,0.0,18,893.0,2,1125,0,30,60,90,365,32,0,0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,6,0,6,0,0.46
4121,3723,0,353,884,0,0,67,138,4.0,4.0,2,16,16,22.30507,114.17188,51,2,3,1.0,1.0,2.0,17,514.0,2,1125,0,30,60,90,365,38,0,0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,6,0,6,0,0.55
3395,3566,0,393,41,2,19,67,66,17.0,17.0,0,16,16,22.319879999999998,114.17053,23,2,2,1.0,1.0,2.0,7,279.0,1,1125,0,30,60,90,365,87,0,0,84.0,9.0,9.0,9.0,9.0,10.0,9.0,11,0,11,0,1.25
6197,4536,0,158,1050,0,0,67,66,14.0,14.0,2,16,16,22.31305,114.17088999999999,23,2,3,1.0,1.0,2.0,1,380.0,30,1125,0,30,60,90,365,4,0,0,70.0,9.0,8.0,10.0,10.0,9.0,8.0,13,6,7,0,0.06
827,4037,0,387,708,0,0,20,124,44.0,44.0,0,16,16,22.2982,114.17298999999998,33,2,3,1.0,1.0,2.0,7,459.0,1,1125,0,30,60,90,365,41,0,0,79.0,8.0,8.0,9.0,9.0,9.0,8.0,33,0,33,0,0.6
5215,3123,0,16,865,4,1,59,66,7.0,7.0,2,16,16,22.32532,114.16433,53,1,1,3.5,1.0,0.0,21,236.0,2,1125,0,0,0,0,0,115,2,0,92.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0,2,1,1.63
2351,3752,0,376,890,1,56,51,124,8.0,8.0,2,16,16,22.29808,114.17241999999999,23,2,2,1.0,1.0,1.0,13,680.0,1,1125,0,30,60,90,180,75,2,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0,9,0,1.12
2353,3752,0,376,890,1,56,51,124,8.0,8.0,2,16,16,22.29808,114.17241999999999,23,2,2,1.0,1.0,1.0,10,680.0,1,1125,0,30,60,90,180,41,0,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,9,0,9,0,0.61
3353,93,0,407,890,1,56,67,40,1.0,1.0,2,16,16,22.30806,114.16953000000001,5,0,2,1.0,1.0,1.0,13,608.0,2,1125,0,0,0,0,0,142,0,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,2.01
2369,3374,0,59,498,2,25,47,138,1.0,1.0,2,11,11,22.44238,114.12893000000001,12,0,3,1.0,2.0,2.0,24,800.0,28,1125,0,0,0,0,116,23,0,0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.34
1275,2950,2,209,590,2,1,0,138,1.0,1.0,2,0,0,22.28431,114.14878,5,0,2,1.0,1.0,1.0,18,550.0,3,40,0,0,0,0,83,24,0,0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,0.35
6867,4862,0,394,1053,1,56,20,66,8.0,8.0,2,16,16,22.31879,114.17236000000001,5,0,4,1.0,1.0,2.0,7,623.0,1,1125,0,30,60,90,365,9,0,0,89.0,9.0,8.0,9.0,9.0,9.0,8.0,6,6,0,0,0.19
2991,3780,0,393,41,2,19,67,66,17.0,17.0,0,16,16,22.319879999999998,114.17053,23,2,2,1.0,1.0,2.0,12,279.0,1,1125,0,30,60,90,365,71,0,0,84.0,8.0,8.0,9.0,9.0,9.0,9.0,11,0,11,0,1.01
3898,3002,0,410,474,3,1,44,66,11.0,11.0,0,16,16,22.316,114.17023999999999,23,2,1,1.0,1.0,1.0,11,241.0,28,365,0,26,26,26,233,20,1,1,83.0,10.0,8.0,9.0,9.0,9.0,8.0,10,0,10,0,0.32
3894,3072,0,410,474,3,1,44,66,11.0,11.0,0,16,16,22.3171,114.1705,23,2,5,1.0,1.0,2.0,7,486.0,28,365,0,26,26,26,234,3,0,0,67.0,8.0,7.0,7.0,9.0,7.0,7.0,10,0,10,0,0.05
3897,2716,0,410,474,3,1,44,66,11.0,11.0,0,16,16,22.31731,114.1686,23,2,3,1.0,1.0,2.0,9,363.0,28,365,0,0,23,53,328,15,0,0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,10,0,10,0,0.22
3191,2232,0,399,493,4,1,52,107,1.0,1.0,2,16,16,22.3203,114.16278,5,0,2,1.0,1.0,1.0,27,550.0,28,1125,0,0,0,19,109,36,5,0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.89
828,4039,0,387,708,0,0,20,124,44.0,44.0,0,16,16,22.29852,114.17284,51,2,2,1.0,1.0,1.0,6,309.0,1,1125,0,30,60,90,365,113,0,0,80.0,9.0,7.0,9.0,8.0,10.0,8.0,33,0,33,0,1.62
2256,2690,0,410,474,3,1,44,66,11.0,11.0,0,16,16,22.316270000000003,114.1691,28,2,2,1.0,1.0,0.0,15,337.0,28,365,0,20,20,20,260,4,0,0,80.0,9.0,8.0,9.0,10.0,10.0,9.0,10,0,10,0,0.17
3596,2330,0,413,501,3,50,65,40,9.0,9.0,2,16,16,22.30557,114.17068,33,2,2,1.0,1.0,1.0,15,311.0,1,30,0,23,53,83,83,312,21,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,18,1,17,0,4.46
4251,4081,0,302,217,4,1,48,81,18.0,18.0,2,7,7,22.29443,114.27202,23,2,2,1.0,1.0,1.0,38,300.0,3,31,0,0,0,0,0,51,1,0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,15,4,11,0,0.74
5321,3568,2,372,568,4,1,62,99,5.0,5.0,2,0,0,22.28655,114.14913,5,0,4,1.0,,0.0,30,789.0,14,1125,0,14,44,74,349,175,6,1,95.0,10.0,10.0,10.0,10.0,10.0,9.0,3,3,0,0,2.54
1628,3071,0,410,474,3,1,44,66,11.0,11.0,0,16,16,22.3175,114.17076000000002,23,2,3,1.0,1.0,2.0,4,364.0,28,365,0,1,1,1,208,2,0,0,80.0,7.0,8.0,7.0,8.0,9.0,8.0,10,0,10,0,0.05
4517,2689,0,410,474,3,1,44,66,11.0,11.0,0,16,16,22.3174,114.16918000000001,23,2,1,1.0,1.0,1.0,16,227.0,28,365,0,19,19,19,135,30,0,0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,10,0,10,0,0.49
1253,967,0,301,161,0,0,67,101,1.0,1.0,2,0,0,22.27979,114.15268,23,2,2,1.0,1.0,1.0,9,429.0,1,1125,0,30,60,90,365,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0,1,0,0.01
3963,21,0,356,218,4,1,66,107,11.0,11.0,0,16,16,22.30787,114.16728,51,2,4,1.5,1.0,2.0,20,1007.0,1,1125,0,0,0,22,112,227,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,14,0,14,0,3.24
3129,3268,0,169,655,1,56,28,36,0.0,0.0,2,3,3,22.311320000000002,114.18799999999999,5,0,2,1.0,,1.0,10,800.0,27,999,0,30,60,90,365,11,0,0,84.0,9.0,8.0,9.0,9.0,9.0,8.0,4,4,0,0,0.19
3318,2502,1,100,171,2,39,0,129,0.0,0.0,2,14,14,22.27723,114.17913,5,0,3,1.0,1.0,1.0,13,1299.0,2,1125,0,0,0,0,0,60,0,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.86
5000,1641,0,419,178,0,0,67,66,0.0,0.0,2,16,16,22.31298,114.17067,23,2,1,1.0,1.0,0.0,9,329.0,1,180,0,29,59,89,364,4,0,0,60.0,7.0,5.0,9.0,9.0,8.0,7.0,1,0,1,0,0.06
5520,755,0,162,315,0,8,67,65,1.0,1.0,2,0,0,22.28514,114.1411,5,0,4,2.0,2.0,2.0,7,1350.0,2,1125,0,0,1,23,298,4,0,0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.07
3362,3102,1,206,370,2,36,28,85,2.0,2.0,2,0,0,22.287010000000002,114.14388999999998,23,2,1,1.0,1.0,1.0,25,350.0,1,90,0,30,60,90,365,122,0,0,95.0,9.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,1.78
3950,3070,0,410,474,3,1,44,66,11.0,11.0,0,16,16,22.316370000000003,114.16996,23,2,4,1.0,1.0,3.0,6,498.0,28,365,0,1,31,61,336,6,0,0,90.0,10.0,8.0,10.0,10.0,10.0,9.0,10,0,10,0,0.11
4801,2331,0,413,501,3,50,65,40,9.0,9.0,2,16,16,22.30708,114.17138,33,2,3,1.0,1.0,2.0,15,304.0,1,30,0,15,45,75,75,271,7,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,18,1,17,0,3.9
4195,1183,0,375,823,0,0,0,66,12.0,12.0,2,16,16,22.309079999999998,114.17213999999998,58,3,10,2.0,1.0,10.0,11,170.0,1,1125,0,0,0,0,0,106,0,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0,4,8,1.52
4199,1183,0,375,823,0,0,0,66,12.0,12.0,2,16,16,22.3099,114.17156000000001,67,3,10,2.0,1.0,10.0,10,170.0,1,1125,0,30,60,90,365,50,0,0,95.0,10.0,10.0,9.0,10.0,10.0,10.0,12,0,4,8,0.73
5510,1183,0,375,823,0,0,0,66,12.0,12.0,2,16,16,22.30864,114.17126999999999,56,3,10,2.0,1.0,10.0,9,170.0,1,1125,0,30,60,90,365,58,0,0,93.0,9.0,10.0,9.0,9.0,10.0,9.0,12,0,4,8,0.86
6311,4620,0,240,1027,0,0,67,66,8.0,8.0,2,16,16,22.319879999999998,114.17053,12,0,12,1.0,1.0,5.0,10,665.0,1,60,0,30,60,90,180,10,0,0,76.0,8.0,7.0,9.0,8.0,9.0,7.0,7,2,5,0,0.14
6866,4619,0,240,1027,0,0,67,66,8.0,8.0,2,16,16,22.3199,114.17062,34,2,2,1.0,1.0,1.0,10,359.0,1,1125,0,30,60,90,365,26,0,0,85.0,8.0,8.0,9.0,9.0,9.0,9.0,7,2,5,0,0.38
6229,4598,0,240,1027,0,0,67,66,8.0,8.0,2,16,16,22.3199,114.17062,34,2,5,1.0,1.0,3.0,1,659.0,1,1125,0,30,60,90,365,51,0,0,84.0,9.0,8.0,9.0,9.0,9.0,9.0,7,2,5,0,0.74
6224,5115,0,307,890,2,1,1,138,2.0,2.0,2,9,9,22.33146,114.16553,9,0,2,1.5,1.0,2.0,22,250.0,28,1125,0,29,59,89,364,44,0,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,0.71
6223,4932,0,307,890,2,1,1,138,2.0,2.0,2,9,9,22.33375,114.16342,9,0,2,1.5,1.0,2.0,23,250.0,28,1125,0,29,59,89,364,29,1,0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,2,2,0,0,0.42
4168,2228,0,428,257,4,1,1,66,6.0,6.0,0,16,16,22.32057,114.16975,23,2,2,1.0,1.0,2.0,15,221.0,1,20,0,29,59,89,179,194,14,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0,6,0,3.92
1381,894,0,429,967,1,56,67,138,2.0,2.0,0,16,16,22.313229999999997,114.17121000000002,23,2,3,1.0,1.0,2.0,9,883.0,30,1125,0,30,60,90,90,2,0,0,90.0,10.0,8.0,10.0,10.0,10.0,9.0,2,0,2,0,0.04
5594,3570,2,427,295,0,0,1,138,1.0,1.0,2,16,16,22.299,114.17403,5,0,2,1.0,,1.0,21,779.0,7,1125,0,30,60,90,90,316,13,0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,4.56
284,2380,0,344,761,2,28,1,66,7.0,7.0,2,16,16,22.30801,114.17076999999999,49,2,2,1.0,1.0,2.0,14,279.0,2,1125,0,29,59,89,179,85,2,0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,7,0,7,0,1.23
6310,4554,0,240,1027,0,0,67,66,8.0,8.0,2,16,16,22.3199,114.17074,34,2,5,1.0,1.0,3.0,15,651.0,1,1125,0,30,60,90,365,18,0,0,81.0,8.0,8.0,9.0,8.0,9.0,8.0,7,2,5,0,0.29
4156,2712,0,430,890,1,56,67,74,1.0,1.0,0,1,1,22.29018,114.1999,57,3,1,1.0,1.0,1.0,3,1737.0,1,1125,0,30,60,90,90,0,0,0,,,,,,,,1,0,0,1,
5170,2614,1,23,760,1,56,1,99,2.0,2.0,2,0,0,22.28363,114.15073999999998,5,0,4,1.0,,1.0,15,1050.0,5,1125,0,0,0,0,238,75,1,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,1.09
6319,5117,0,240,1027,0,0,67,66,8.0,8.0,2,16,16,22.31979,114.17078000000001,5,0,4,1.0,1.0,3.0,11,598.0,1,1125,0,30,60,90,365,38,0,0,84.0,9.0,8.0,9.0,9.0,10.0,9.0,7,2,5,0,0.58
280,2378,0,344,761,2,28,1,66,7.0,7.0,2,16,16,22.30835,114.17076999999999,23,2,2,1.0,1.0,2.0,8,394.0,2,1125,0,29,59,89,179,65,0,0,91.0,9.0,9.0,9.0,9.0,10.0,9.0,7,0,7,0,0.97
3518,2336,0,413,501,3,50,65,40,9.0,9.0,2,16,16,22.30698,114.17296,33,2,2,1.0,1.0,2.0,14,263.0,1,30,0,21,51,81,81,293,7,0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,18,1,17,0,4.27
278,2379,0,344,761,2,28,1,66,7.0,7.0,2,16,16,22.308970000000002,114.17217,23,2,2,1.0,1.0,2.0,7,356.0,2,1125,0,30,60,90,180,121,0,0,90.0,9.0,9.0,10.0,9.0,9.0,9.0,7,0,7,0,1.75
3356,2332,0,413,501,3,50,65,40,9.0,9.0,2,16,16,22.3071,114.17098,33,2,2,1.0,1.0,1.0,14,263.0,1,1125,0,0,0,0,0,287,18,0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,18,1,17,0,4.16
1735,3258,0,169,655,1,56,28,36,0.0,0.0,2,3,3,22.31093,114.18808999999999,5,0,2,1.0,1.0,2.0,9,657.0,1,1125,0,30,60,90,365,60,0,0,82.0,9.0,8.0,9.0,9.0,9.0,9.0,4,4,0,0,0.87
3130,3267,0,169,655,1,56,28,36,0.0,0.0,2,3,3,22.3097,114.18638999999999,5,0,2,1.0,1.0,2.0,8,800.0,28,999,0,0,0,0,0,5,0,0,68.0,8.0,5.0,10.0,9.0,8.0,6.0,4,4,0,0,0.08
4685,2894,0,433,890,0,0,67,124,27.0,27.0,2,16,16,22.2994,114.17452,33,2,2,1.0,1.0,1.0,10,350.0,1,28,0,30,60,90,365,3,0,0,80.0,7.0,8.0,10.0,9.0,10.0,9.0,22,3,15,4,0.11
1924,2832,0,106,549,1,56,67,40,8.0,8.0,0,16,16,22.30565,114.17183,23,2,2,1.0,1.0,1.0,9,354.0,1,1125,0,30,60,90,365,3,0,0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,8,0,8,0,0.05
1925,2832,0,106,549,1,56,67,40,8.0,8.0,0,16,16,22.30562,114.17183999999999,23,2,2,1.0,1.0,1.0,1,354.0,1,1125,0,0,0,0,0,6,0,0,83.0,9.0,8.0,9.0,8.0,10.0,9.0,8,0,8,0,0.09
1989,2830,0,106,549,1,56,67,40,8.0,8.0,0,16,16,22.305629999999997,114.17183,23,2,2,1.0,1.0,2.0,1,404.0,1,1125,0,30,60,90,365,43,0,0,84.0,9.0,9.0,9.0,9.0,9.0,9.0,8,0,8,0,0.66
1990,2831,0,106,549,1,56,67,40,8.0,8.0,0,16,16,22.30565,114.17183999999999,23,2,2,1.0,1.0,2.0,9,404.0,1,1125,0,30,60,90,365,1,0,0,60.0,6.0,6.0,10.0,10.0,10.0,8.0,8,0,8,0,0.02
1996,2831,0,106,549,1,56,67,40,8.0,8.0,0,16,16,22.30651,114.17076000000002,23,2,1,1.0,1.0,1.0,9,500.0,1,1125,0,30,60,90,365,0,0,0,,,,,,,,8,0,8,0,
767,4234,0,436,239,4,1,66,124,12.0,12.0,2,16,16,22.2973,114.17253000000001,23,2,2,1.0,1.0,1.0,21,529.0,1,1125,0,0,0,22,112,119,4,0,88.0,9.0,9.0,10.0,10.0,10.0,9.0,12,0,12,0,1.79
4098,640,0,436,239,4,1,66,124,12.0,12.0,2,16,16,22.297279999999997,114.17249,23,2,2,1.0,1.0,1.0,20,414.0,1,1125,0,0,0,22,112,221,18,0,87.0,9.0,9.0,10.0,9.0,10.0,9.0,12,0,12,0,3.22
40,11,0,436,239,4,1,66,124,12.0,12.0,2,16,16,22.297279999999997,114.17253000000001,23,2,2,1.0,1.0,1.0,20,679.0,1,730,0,0,0,22,297,30,1,0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,12,0,12,0,0.47
789,4943,0,436,239,4,1,66,124,12.0,12.0,2,16,16,22.29749,114.17258999999999,49,2,2,1.0,1.0,1.0,22,529.0,1,1125,0,0,0,0,0,88,3,0,91.0,9.0,9.0,9.0,9.0,10.0,9.0,12,0,12,0,1.46
541,3567,1,422,482,4,1,59,66,6.0,6.0,0,16,16,22.317529999999998,114.17053999999999,5,0,6,1.0,2.0,3.0,27,709.0,2,1125,0,23,53,83,347,80,4,0,88.0,9.0,9.0,9.0,10.0,10.0,9.0,5,5,0,0,1.19
556,4325,0,436,239,4,1,66,124,12.0,12.0,2,16,16,22.29747,114.1726,23,2,2,1.0,1.0,1.0,22,507.0,1,1125,0,0,0,22,297,141,7,0,89.0,9.0,9.0,9.0,10.0,10.0,9.0,12,0,12,0,2.12
1137,2935,0,383,783,4,25,24,138,2.0,2.0,0,0,0,22.28405,114.15358,5,0,3,1.0,2.0,2.0,10,550.0,3,1125,0,0,5,25,300,19,4,1,94.0,9.0,9.0,10.0,10.0,10.0,9.0,2,2,0,0,0.29
1131,2445,0,291,51,3,1,1,93,2.0,2.0,2,9,9,22.33911,114.13906999999999,5,0,7,1.0,2.0,3.0,18,1357.0,2,1125,0,0,0,0,0,68,5,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2,2,0,0,1.13
117,4,0,109,593,1,56,67,40,7.0,7.0,0,16,16,22.30818,114.16963999999999,57,3,1,2.0,1.0,1.0,7,129.0,28,999,0,30,60,90,365,88,0,0,90.0,9.0,9.0,9.0,9.0,9.0,9.0,7,0,1,6,1.3
2465,3118,0,107,449,1,56,1,138,3.0,3.0,0,2,2,22.29247,113.95256,23,2,1,1.0,1.0,1.0,11,1066.0,1,7,0,0,0,22,297,16,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1,1,1,0.24
4473,1720,0,445,836,1,56,1,124,7.0,7.0,0,16,16,22.29694,114.17348,23,2,2,1.0,1.0,2.0,11,1220.0,1,1125,0,30,60,90,365,40,0,0,80.0,9.0,9.0,9.0,9.0,9.0,8.0,6,0,6,0,0.59
1710,2566,0,396,252,3,1,1,129,8.0,8.0,2,14,14,22.278679999999998,114.17995,22,2,2,1.0,1.0,1.0,3,464.0,3,365,0,30,60,90,365,3,0,0,40.0,4.0,6.0,9.0,6.0,8.0,3.0,5,1,4,0,0.05
3990,2659,1,444,230,3,1,1,10,2.0,2.0,0,14,14,22.27806,114.18547,5,0,4,1.0,2.0,3.0,13,1163.0,7,1125,0,15,45,75,267,154,11,1,93.0,10.0,10.0,10.0,10.0,10.0,9.0,3,3,0,0,2.27
4018,983,0,302,217,4,1,48,81,18.0,18.0,2,7,7,22.3021,114.2503,5,0,4,1.0,2.0,2.0,32,1000.0,7,365,0,8,38,68,343,21,0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,15,4,11,0,0.38
1128,2662,0,448,541,3,1,1,138,1.0,1.0,2,2,2,22.26511,114.00113999999999,5,0,2,1.0,1.0,1.0,29,829.0,2,1125,0,0,0,0,0,119,1,0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,1.75
3501,251,3,330,890,1,56,1,99,2.0,2.0,0,0,0,22.28497,114.15202,5,0,4,1.0,2.0,2.0,10,888.0,1,1125,0,0,0,21,296,232,4,0,87.0,9.0,9.0,10.0,9.0,10.0,9.0,2,2,0,0,3.44
5513,2650,0,171,890,0,13,1,78,19.0,19.0,2,14,14,22.28163,114.18993999999999,5,0,4,1.5,3.0,4.0,15,1000.0,1,2800,0,11,20,27,102,7,0,0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,9,3,4,2,0.11
52,5369,0,358,624,1,56,67,124,2.0,2.0,2,16,16,22.29873,114.17154,23,2,2,1.0,1.0,1.0,10,1000.0,28,1125,0,29,59,89,364,0,0,0,,,,,,,,1,0,1,0,
2277,4366,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.32072,114.17137,23,2,2,1.0,1.0,1.0,14,310.0,1,20,0,0,0,0,266,7,0,0,80.0,9.0,9.0,9.0,9.0,9.0,9.0,51,0,33,13,0.12
2201,1184,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.3189,114.17,57,3,1,1.0,1.0,4.0,14,120.0,1,1125,0,0,0,22,297,50,0,0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,51,0,33,13,0.86
3971,1300,0,51,134,2,19,67,138,4.0,4.0,2,1,1,22.28902,114.20853999999999,23,2,1,1.0,1.0,1.0,13,580.0,2,1125,0,30,60,90,365,8,0,0,83.0,9.0,8.0,9.0,9.0,9.0,8.0,4,1,3,0,0.12
3507,660,0,51,134,2,19,67,138,4.0,4.0,2,1,1,22.28584,114.2128,23,2,1,1.0,1.0,1.0,8,580.0,1,1125,0,30,60,90,365,0,0,0,,,,,,,,4,1,3,0,
5834,4858,0,442,1013,1,56,20,40,4.0,4.0,2,16,16,22.30491,114.17298999999998,33,2,2,1.0,1.0,1.0,28,268.0,1,1125,0,30,60,90,365,1,0,0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,4,0,4,0,0.02
2267,1186,0,160,349,0,0,1,66,32.0,32.0,2,16,16,22.30989,114.17205,31,2,2,1.0,1.0,1.0,23,321.0,1,1125,0,30,60,90,365,55,0,0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,5,0,5,0,0.84
3512,2527,0,370,31,1,56,67,66,0.0,0.0,2,16,16,22.3118,114.16911,23,2,4,1.5,2.0,2.0,26,969.0,2,14,0,23,53,83,358,38,0,0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,1,0,0.62
706,244,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.319470000000003,114.17181000000001,23,2,4,1.0,1.0,4.0,19,440.0,1,1125,0,0,0,22,297,27,0,0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,51,0,33,13,0.46
2207,4360,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.31891,114.17147,28,2,2,1.0,1.0,2.0,20,258.0,20,1125,0,0,23,53,328,6,0,0,83.0,8.0,8.0,8.0,8.0,9.0,9.0,51,0,33,13,0.11
1883,3917,0,99,1,2,27,15,124,18.0,18.0,2,7,7,22.368000000000002,114.25715,23,2,2,1.0,1.0,2.0,11,1357.0,1,1125,0,30,60,90,180,3,0,0,100.0,10.0,10.0,10.0,10.0,8.0,9.0,18,17,1,0,0.08
1887,2327,4,456,890,3,46,1,124,1.0,1.0,2,16,16,22.30167,114.17573999999999,5,0,2,1.0,,1.0,15,428.0,1,1125,0,24,24,24,134,67,1,0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,1.0
380,2981,0,457,890,0,12,0,138,10.0,10.0,0,2,2,22.29129,113.95041,6,0,4,1.0,2.0,2.0,11,850.0,28,365,0,23,53,83,173,0,0,0,,,,,,,,9,9,0,0,
5201,679,0,460,890,3,30,33,138,1.0,1.0,0,2,2,22.26553,113.99543999999999,76,0,3,1.0,,1.0,15,478.0,3,1125,0,0,8,33,304,127,11,0,93.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,1.9
829,4041,0,387,708,0,0,20,124,44.0,44.0,0,16,16,22.298289999999998,114.17267,23,2,2,1.0,1.0,2.0,7,350.0,1,1125,0,30,60,90,365,63,0,0,82.0,8.0,8.0,9.0,9.0,10.0,9.0,33,0,33,0,0.94
4506,4359,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.320999999999998,114.17118,23,2,1,1.0,1.0,1.0,14,218.0,1,1125,0,0,24,54,329,17,0,0,81.0,9.0,8.0,9.0,9.0,9.0,8.0,51,0,33,13,0.31
4534,4365,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.31888,114.16978,23,2,1,0.0,1.0,1.0,16,185.0,1,1125,0,0,0,22,297,38,0,0,85.0,9.0,9.0,10.0,9.0,10.0,9.0,51,0,33,13,0.66
4633,3804,0,427,945,4,1,1,66,11.0,11.0,2,16,16,22.31486,114.17021000000001,7,0,8,1.0,3.0,4.0,18,1309.0,7,1125,0,22,52,82,357,201,10,0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,2,2,0,0,2.99
439,2536,2,461,363,4,1,1,66,37.0,37.0,2,16,16,22.316760000000002,114.16958999999999,54,2,2,1.0,1.0,1.0,18,208.0,1,1125,0,30,57,76,351,288,11,0,86.0,9.0,9.0,10.0,9.0,10.0,10.0,42,0,25,0,4.85
3149,971,0,424,191,4,46,23,138,1.0,1.0,2,2,2,22.27299,114.00308000000001,5,0,4,1.0,2.0,5.0,12,1200.0,3,1125,0,1,1,23,298,17,2,2,96.0,9.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.26
1643,3361,0,388,234,4,25,1,66,9.0,9.0,2,16,16,22.321089999999998,114.17125,53,1,2,1.0,1.0,2.0,7,270.0,1,31,0,29,59,89,364,9,0,0,76.0,9.0,8.0,9.0,9.0,9.0,8.0,9,1,3,2,0.14
2913,5376,0,75,665,3,1,58,124,11.0,11.0,2,16,16,22.29751,114.17573,66,3,4,3.0,1.0,4.0,10,135.0,1,1125,0,0,23,52,152,8,0,0,88.0,10.0,9.0,9.0,9.0,10.0,9.0,15,0,6,7,0.13
2842,1469,0,464,890,4,46,65,66,5.0,5.0,0,16,16,22.310979999999997,114.16966000000001,23,2,2,1.0,1.0,0.0,11,186.0,1,1125,0,3,33,63,63,194,2,0,90.0,9.0,9.0,9.0,10.0,10.0,9.0,5,0,5,0,3.15
468,1470,0,464,890,4,46,65,66,5.0,5.0,0,16,16,22.31084,114.17005,23,2,2,1.0,1.0,0.0,14,189.0,1,1125,0,30,60,90,90,229,5,1,88.0,9.0,9.0,9.0,9.0,10.0,9.0,5,0,5,0,3.79
